created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url
Wed Oct 18 06:59:57 +0000 2023,1.71E+23,@gembul151 @solehsolihun Golput = Golongan Putra 🤣🤣🤣,0,0,0,0,in,420053606,1.71E+23,Widhi_Waskito,https://twitter.com/Widhi_Waskito/status/1714536779074912452
Wed Oct 18 06:59:48 +0000 2023,1.71E+23,"@ainunnajib tak catet hasilnya per Okt 18,  2023.. jam 14:00 wib eh ada yg golput https://t.co/MQUXNJpch0",0,0,0,0,in,1.71E+23,1.71E+23,Buya_Pree_,https://twitter.com/Buya_Pree_/status/1714536742131515857
Wed Oct 18 06:59:26 +0000 2023,1.71E+23,@Frihusami1 Yang Penting Jangan Golput ☺️,0,1,0,0,in,117694469,1.71E+23,dhemit_is_back,https://twitter.com/dhemit_is_back/status/1714536648808321035
Wed Oct 18 06:55:17 +0000 2023,1.71E+23,@Candj09 Golput?? jangan Ah nanti malah suara disalah gunakan ☺️,0,1,0,1,in,117694469,1.71E+23,dhemit_is_back,https://twitter.com/dhemit_is_back/status/1714535607245168872
Wed Oct 18 06:54:23 +0000 2023,1.71E+23,"@kuyaaa_ @Outstandjing Tinggal pilih aja kan? Si A, si B, si C atau golput. 👍 Klo nyesal ya terus?  Soalnya buat gw semua sama aja, sumber yang sama. Silahkan buat keputusan sendiri dan terima hasil pilihannya. 😉",0,0,0,0,in,16945033,1.71E+23,beni3bee,https://twitter.com/beni3bee/status/1714535377183428663
Wed Oct 18 06:54:11 +0000 2023,1.71E+23,@greenshortalien @pnsdaerahjelata Dari sini kita tahu kan kenapa g boleh golput,0,0,0,0,in,1.12E+23,1.71E+22,DonisaputraRoni,https://twitter.com/DonisaputraRoni/status/1714535327417897189
Wed Oct 18 06:54:03 +0000 2023,1.71E+23,"@Fahrihamzah Anis muhaimin  SAYA GA MILIH Ganjar Mahfud ...SYA GA LILUH Kalo Prabowo milih wapres Gibran  SAYA GOLPUT .. TAPI KALO PRABOWO WAPRESNYA MILIH SELAIN GIBRAN, SAYA MILIH PAK PRABOWO",0,2,0,0,in,1.39E+23,1.71E+23,Andik57652593,https://twitter.com/Andik57652593/status/1714535293637034378
Wed Oct 18 06:53:56 +0000 2023,1.71E+23,@dhemit_is_back Antara golput atau AMIN,0,1,0,2,in,1336091630,1.71E+23,Candj09,https://twitter.com/Candj09/status/1714535267397509488
Wed Oct 18 06:50:57 +0000 2023,1.71E+23,Gak jadi golput??? LOL,0,1,0,1,in,1.40E+23,1.71E+23,Aaisyah_84,https://twitter.com/Aaisyah_84/status/1714534516847722975
Wed Oct 18 06:50:27 +0000 2023,1.71E+23,@ernestprakasa kalo golput aja gimana?,0,0,0,0,in,1.67E+23,1.71E+23,aresgmlng,https://twitter.com/aresgmlng/status/1714534389600956879
Wed Oct 18 06:50:20 +0000 2023,1.71E+23,"@ugieeeeee @ernestprakasa wkwkw dia buzzerp pdi yang nyuruh golput, tau langsung di amanin ntar suratnya 🤣""",0,1,0,1,in,557509281,1.71E+23,suryaagung16,https://twitter.com/suryaagung16/status/1714534359859167414
Wed Oct 18 06:49:51 +0000 2023,1.71E+23,"@solehsolihun sok emutan heula atuh Kang, daripada nu panggorengna meunang. mending milih nu pangalusna diantara nu panggorengna.   tadina ge rek golput tapi asa ku nyaah euy.",0,0,0,0,in,566044118,1.71E+23,kartawidjayays,https://twitter.com/kartawidjayays/status/1714534236475257032
Wed Oct 18 06:48:42 +0000 2023,1.71E+23,Golput 100% gw mah...,0,0,0,0,in,18406448,1.71E+23,Geyelicius,https://twitter.com/Geyelicius/status/1714533946997047650
Wed Oct 18 06:48:02 +0000 2023,1.71E+23,Link GACORRR dan terpercaya cuma ada di bio ya guysss... Sandiaga Uno Khofifah #BreakingNews Pak Prabowo #GazaAttack PDIP Mamat Ma'ruf Amin Pilpres 2024 Pasangan Inisial M Golput #FreePalestine Dora #PalestineGenocide Jerman Jawa Timur #AnindyaAstadasa #SavePalestine #hospital https://t.co/khUV111r4B,0,0,0,0,in,1.65E+22,1.71E+23,SSComedy_88,https://twitter.com/SSComedy_88/status/1714533780147585429
Wed Oct 18 06:47:59 +0000 2023,1.71E+23,"@solehsolihun Serah lu bang, mo golput boleh, pilih Kim Jong Un jg boleh",0,0,0,0,in,2494282736,1.71E+23,rizathobroni,https://twitter.com/rizathobroni/status/1714533766197350889
Wed Oct 18 06:47:18 +0000 2023,1.71E+23,"@solehsolihun Yg ngomong golput kan kamu leh solehhh,, Jadi jawaban ny sesungguhny kamu gak mau golput, tapi kok tawaran panggung kampanye duit ny banyak. Demi cuan gpp lah ikut party,, ehh partai,,",0,0,0,0,in,1477299019,1.71E+23,dixie_pp,https://twitter.com/dixie_pp/status/1714533595120034082
Wed Oct 18 06:47:15 +0000 2023,1.71E+23,"@solehsolihun ada pak Mahfud yee, gak jadi golput deh 😍",0,0,0,0,in,230397182,1.71E+23,Adek_Sanusi,https://twitter.com/Adek_Sanusi/status/1714533585221464139
Wed Oct 18 06:47:12 +0000 2023,1.71E+23,@ganjarpranowo @mohmahfudmd Siapapun cawapresnya.... Aku tetep pilih GOLPUT😂😂😂,0,0,0,0,in,1.71E+23,1.71E+23,AlexiusPambudi,https://twitter.com/AlexiusPambudi/status/1714533570197565848
Wed Oct 18 06:45:10 +0000 2023,1.71E+23,"Taun ini mau golput, kecuali @MamatAlkatiri yg jd capresnya",0,0,0,0,in,1.52E+23,1.71E+23,luckymoon06,https://twitter.com/luckymoon06/status/1714533057548673295
Wed Oct 18 06:45:06 +0000 2023,1.71E+23,@bagusakmali Kerjo ng pemerintahan tapi golput wangun kayane dro.,0,1,0,0,in,1.68E+23,1.71E+23,dtriasanjaya,https://twitter.com/dtriasanjaya/status/1714533043988496757
Wed Oct 18 06:45:00 +0000 2023,1.71E+23,@solehsolihun Apakah dengan golput bangsa ini akan berubah jadi lebih baik?,0,0,0,0,in,1.71E+23,1.71E+23,julian_and85219,https://twitter.com/julian_and85219/status/1714533017132421439
Wed Oct 18 06:44:14 +0000 2023,1.71E+23,@solehsolihun aku mau nya mamat alkatiri jd cawapres ganjar ... jd aku golput aja,0,1,0,0,in,1.39E+23,1.71E+23,kencan_pertama,https://twitter.com/kencan_pertama/status/1714532824848687410
Wed Oct 18 06:44:10 +0000 2023,1.71E+23,Gofud apa Golput wkwk,0,0,0,0,in,1.12E+23,1.71E+23,iriellasta,https://twitter.com/iriellasta/status/1714532807102656531
Wed Oct 18 06:44:08 +0000 2023,1.71E+23,Ya kan mereka mah otak atik konstitusi ege  2024 watch me fix golput,0,0,0,1,in,1.68E+23,1.71E+23,men_0fmayhem,https://twitter.com/men_0fmayhem/status/1714532798156132532
Wed Oct 18 06:42:39 +0000 2023,1.71E+23,Sudah belajar dari 2 periode pemimpin boneka dari partai merah kebijakan yg hanya berpihak ke oligarki dan legislatif yang tidak mewakili rakyat 🤝 Golput sampe kiamat 🤝,0,0,0,0,in,1.57E+23,1.71E+23,bASRIKhan5,https://twitter.com/bASRIKhan5/status/1714532424724746722
Wed Oct 18 06:41:53 +0000 2023,1.71E+23,"@NarasiNewsroom Fix golput! Tgl 14 Feb 2024 mau ngemall aja, ngadem…",0,0,0,0,in,1.39E+23,1.71E+23,fa_nilasari,https://twitter.com/fa_nilasari/status/1714532231245656265
Wed Oct 18 06:40:13 +0000 2023,1.71E+23,"memilih utk golput jg pilihan, tp masa lagi?",0,0,0,0,in,98294040,1.71E+23,kazenakrista_,https://twitter.com/kazenakrista_/status/1714531812251496823
Wed Oct 18 06:39:15 +0000 2023,1.71E+23,"Saya ga golput, saya dukung mereka semua. Makanya saya coblos mereka satu2.",0,0,0,0,in,1.17E+23,1.71E+23,twittiarr,https://twitter.com/twittiarr/status/1714531571364176269
Wed Oct 18 06:38:41 +0000 2023,1.71E+23,"Pilpres, jadi galau. Tapi kalau golput sayang. Hadoooh galauuu Kita lihat nanti siapa cawapresnya Prabowo. Anies dan Ganjar udah konfirm cawapresnya. Tinggal Prabowo nih yg beloman",0,0,0,0,in,283980089,1.71E+23,egha_here,https://twitter.com/egha_here/status/1714531426039910840
Wed Oct 18 06:37:54 +0000 2023,1.71E+23,Tidak mengubah niatku untuk tetap golput di 2024.,0,0,0,0,in,2856682662,1.71E+23,hadaw__,https://twitter.com/hadaw__/status/1714531230144966717
Wed Oct 18 06:37:14 +0000 2023,1.71E+23,"Gw udh mikirin quotes2 untuk ditulis di kertas suara nanti. Misal gw hidup 70 thn, terus mulai tahun depan gw golput sampai gw mati dan setiap pemilu ada 3 kertas suara (presiden, dpr, dpd) ....",0,1,0,0,in,7.74E+22,1.71E+23,Chineesche,https://twitter.com/Chineesche/status/1714531064704885184
Wed Oct 18 06:36:55 +0000 2023,1.71E+23,@ernestprakasa Bener banget anatar golput dan liat cawapresnya krn Capresnya surem semua...ayo 1 pasang lagi siapa,0,0,0,0,in,1.46E+23,1.71E+23,Badmilova,https://twitter.com/Badmilova/status/1714530984178466918
Wed Oct 18 06:36:39 +0000 2023,1.71E+23,kalo kek gitu bakalan nggak jadi golput gw,0,0,0,0,in,1.07E+23,1.71E+23,some_sadgirl,https://twitter.com/some_sadgirl/status/1714530916280992227
Wed Oct 18 06:35:11 +0000 2023,1.71E+23,Kok yang Golput Lebih tinggi dari Pasangan Ganjar dan Prabowo? https://t.co/7XRYL1kj3n,0,0,0,0,in,3164360718,1.71E+23,RiyadiLeky,https://twitter.com/RiyadiLeky/status/1714530549086474337
Wed Oct 18 06:32:30 +0000 2023,1.71E+23,@andosimarmata No mamat = golput 🤣🤣🤣,0,1,0,0,in,151072576,1.71E+23,SiRajaIwak,https://twitter.com/SiRajaIwak/status/1714529873673461785
Wed Oct 18 06:32:04 +0000 2023,1.71E+23,"Betul juga, saya juga jadi makin yakin untuk golput",0,0,1,1,in,2836891314,1.71E+23,KucingNanase,https://twitter.com/KucingNanase/status/1714529763300352142
Wed Oct 18 06:31:19 +0000 2023,1.71E+23,@lNlKUCING Golput gw. Keburu apatis. Siapapun yg menang hidup gw gini² aja😑,0,1,0,0,in,1.34E+23,1.71E+23,Oceanologic18,https://twitter.com/Oceanologic18/status/1714529575076876609
Wed Oct 18 06:30:51 +0000 2023,1.71E+23,@GarisInter Saya Golput. (Jangan ditiru),0,0,0,0,in,1471648633,1.71E+23,juven1june,https://twitter.com/juven1june/status/1714529455140663503
Wed Oct 18 06:28:57 +0000 2023,1.71E+23,@nokklagi golput tuh apa Bang? Golok Putih? 🏃,0,1,0,0,in,1.13E+23,1.71E+22,dp_koesmirah,https://twitter.com/dp_koesmirah/status/1714528977656914164
Wed Oct 18 06:28:18 +0000 2023,1.71E+23,Intelegensiku berkata ingin golput tapi tak bisa 😭,0,0,0,0,in,1652861202,1.71E+23,aoi_7moon,https://twitter.com/aoi_7moon/status/1714528812946571577
Wed Oct 18 06:28:09 +0000 2023,1.71E+23,Saya tim golput,0,0,0,0,in,1717773763,1.71E+23,Mukaza_679,https://twitter.com/Mukaza_679/status/1714528777613787347
Wed Oct 18 06:27:48 +0000 2023,1.71E+23,"Gue bakal pilih prabowo (unless kalau wakilnya unexpected). Once wakilnya unexpected, gue golput🤟",0,0,0,1,in,191347030,1.71E+23,eristasiregar,https://twitter.com/eristasiregar/status/1714528688589750303
Wed Oct 18 06:27:13 +0000 2023,1.71E+23,"@Tan_Mar3M 2004 golput, 2009 di gerbong JK Wiranto, 2014 Prabowo Hatta, 2019 Prabowo Sandi. Pihak dimana FPI ada itu selalu kalah 😂😂😂",0,0,0,0,in,58255617,1.71E+23,Technospeed,https://twitter.com/Technospeed/status/1714528540325273809
Wed Oct 18 06:26:49 +0000 2023,1.71E+23,"@ugieeeeee @ernestprakasa Kalo mau golput jgn sampe ga dateng ke tpu ya, bakar aja kertasnya",0,0,0,5,in,103213185,1.71E+23,pasukan_twit,https://twitter.com/pasukan_twit/status/1714528441155158309
Wed Oct 18 06:26:46 +0000 2023,1.71E+23,"Mending golput, gada yg bener semua",0,0,0,0,in,1.13E+23,1.71E+23,dhkrmdhan,https://twitter.com/dhkrmdhan/status/1714528430791033016
Wed Oct 18 06:25:48 +0000 2023,1.71E+23,Mending golput ga pusing,0,0,0,1,in,973705052,1.71E+23,ujungnyamati,https://twitter.com/ujungnyamati/status/1714528184610566192
Wed Oct 18 06:25:24 +0000 2023,1.71E+23,"Kata pak ustadz pilihlah pemimpin sesuai dengan yang sreg ada di hati nurani kita koh, lah kalo saya nggak ada yang sreg berarti lebih baik golput ya ..",0,0,0,1,in,1215593096,1.71E+23,AnwarPudagafc,https://twitter.com/AnwarPudagafc/status/1714528085503336938
Wed Oct 18 06:24:15 +0000 2023,1.71E+23,@ernestprakasa Meramaikan Golput ☝️ Sayangnya Konstitusi gk memuat minimal keikut sertaan pemilih sah brp persen biar pemilu dpt legitimasi pemilih.,0,0,0,0,in,847359817,1.71E+23,Muiz_Shiddiq,https://twitter.com/Muiz_Shiddiq/status/1714527796977156585
Wed Oct 18 06:23:17 +0000 2023,1.71E+23,gadeng becanda gen z apansi golput mulu sok edgy lu,0,0,0,0,in,1.13E+23,1.71E+23,whrdbrknhrtsgo,https://twitter.com/whrdbrknhrtsgo/status/1714527552210076142
Wed Oct 18 06:23:16 +0000 2023,1.71E+23,"@ernestprakasa Sampai tadi siang masih memutuskan utk golput, tp tidak setelahnya..",0,0,0,1,in,1.50E+23,1.71E+23,INAJINAJINAJ,https://twitter.com/INAJINAJINAJ/status/1714527549177618913
Wed Oct 18 06:22:01 +0000 2023,1.71E+23,Dah golput jadi wes nggak ngurus 🫣,0,0,0,0,in,8.04E+22,1.71E+23,bitessugar,https://twitter.com/bitessugar/status/1714527231853383951
Wed Oct 18 06:21:50 +0000 2023,1.71E+23,"Mukernas GPdI Palembang, 17-19 Okt 2023. Ketum GPdI Pdt. Dr. John Weol: Sukseskan Pemilu 2024, Warga GPdI jgn Golput, silahkan memilih berdasarkan pilihan masing-masing. https://t.co/GOqHldg5dV",0,0,0,0,in,59312392,1.71E+23,adisjk50,https://twitter.com/adisjk50/status/1714527187326672971
Wed Oct 18 06:21:48 +0000 2023,1.71E+23,golput aja widayat,0,0,0,0,in,1.13E+23,1.71E+23,whrdbrknhrtsgo,https://twitter.com/whrdbrknhrtsgo/status/1714527179646902761
Wed Oct 18 06:20:03 +0000 2023,1.71E+23,Lebih memilih golput seumur idup sambil nonton orang-orang pada berantem belain jagoannya yg nanti ujungnya bakal satu koalisi 😂,0,0,0,0,in,1001391823,1.71E+23,ADRDPP666,https://twitter.com/ADRDPP666/status/1714526738116645053
Wed Oct 18 06:18:30 +0000 2023,1.71E+23,"@Dandhy_Laksono Dr awal gw gak simpati siapapun colon dr partai merah,lalu kupikir prabowo, tp caranya kayak gak elegan, pilihan berikutnnya anis kayaknya lumayan bisa, tapi gak yakin ama wakilnya. Pilihan ke 4 GOLPUT. Mungkin ????",0,1,0,0,in,1.69E+23,1.71E+23,dinhojadi,https://twitter.com/dinhojadi/status/1714526346909790326
Wed Oct 18 06:16:53 +0000 2023,1.71E+23,@solehsolihun Golput aja gpp,0,0,0,0,in,1353571128,1.71E+23,BandoroAtmodjo,https://twitter.com/BandoroAtmodjo/status/1714525939835809955
Wed Oct 18 06:16:47 +0000 2023,1.71E+23,@komedigelaap Golput (golongan Mahfut),0,0,0,0,in,1.57E+23,1.71E+23,Wfard77,https://twitter.com/Wfard77/status/1714525917522092494
Wed Oct 18 06:15:51 +0000 2023,1.71E+23,"Udah 2x golput dan mungkin nanti bakal ikut pemilu buat pertama kali, tp pas liat capres2nya malah bikin gw pengen golput lagi 🤣  2x golput krn waktu itu blm tahu kalo ternyata bisa milih di tempat lain selain tps rumah",0,0,0,0,in,1.52E+23,1.71E+23,croflewafle,https://twitter.com/croflewafle/status/1714525682867548661
Wed Oct 18 06:15:22 +0000 2023,1.71E+23,wkwkwk iya lagi golput is the way,0,1,0,0,in,86479124,1.71E+23,eskopisus,https://twitter.com/eskopisus/status/1714525559290843549
Wed Oct 18 06:15:08 +0000 2023,1.71E+23,@solehsolihun Tapi kok kebiasaan dr dulu golput,0,0,0,0,in,1.05E+23,1.71E+23,putramastaka,https://twitter.com/putramastaka/status/1714525501614924259
Wed Oct 18 06:14:15 +0000 2023,1.71E+23,"Syukurlah, saya ga jadi golput.",0,0,0,0,in,56411254,1.71E+23,abetpunx,https://twitter.com/abetpunx/status/1714525281007104396
Wed Oct 18 06:13:52 +0000 2023,1.71E+23,"@DrPullmanrogers @adearmando61 @jokowi @Dennysiregar7 @PDI_Perjuangan @ganjarpranowo Kalo liat ocehan denny itu bukan kritikan sih gue liat, beda pandangan boleh tp jgn menyerang lawan membabi buta gak bagus kok. Tetep golput dulu sementara pak mahfud ada nilai plus buat ganjar",0,1,0,0,in,1.68E+23,1.71E+23,hiday15389,https://twitter.com/hiday15389/status/1714525180436054076
Wed Oct 18 06:12:30 +0000 2023,1.71E+23,"@Aiek_Speechless Golput ah, ga ada @gibran_tweet",0,0,0,0,in,1.69E+23,1.71E+23,Kuld3sk,https://twitter.com/Kuld3sk/status/1714524839288144367
Wed Oct 18 06:12:28 +0000 2023,1.71E+23,mau siapa juga tetap golput pokonya,0,0,0,0,in,1.70E+22,1.71E+23,natasevals,https://twitter.com/natasevals/status/1714524828542398732
Wed Oct 18 06:12:11 +0000 2023,1.71E+23,@ayoksholat Koyoke aku golput. Ga tertarik blas,0,0,0,0,in,1.45E+23,1.71E+23,_reeyyyyy,https://twitter.com/_reeyyyyy/status/1714524758912753761
Wed Oct 18 06:11:40 +0000 2023,1.71E+23,Inget. Cari yg seiman koh. Klo ga ada ya golput.,0,0,0,0,in,49581435,1.71E+23,yudhihariwibowo,https://twitter.com/yudhihariwibowo/status/1714524627073220874
Wed Oct 18 06:11:10 +0000 2023,1.71E+23,Tiap pemilu aku selalu ga golput Tapi aku selalu colok semuanya  fvckin politic🥱,0,0,0,1,in,280376475,1.71E+23,md5hash16,https://twitter.com/md5hash16/status/1714524502678458511
Wed Oct 18 06:10:59 +0000 2023,1.71E+23,@ernestprakasa Golput adalah koentji koh🤙🏻,0,1,0,1,in,1.24E+23,1.71E+23,ch1llforpeace,https://twitter.com/ch1llforpeace/status/1714524458516697593
Wed Oct 18 06:10:58 +0000 2023,1.71E+23,"sesungguhnya saya gak mau golput, tapi kok males ya yang mau jalan ke tps.",0,0,0,0,in,1.26E+23,1.71E+23,_barakasa,https://twitter.com/_barakasa/status/1714524451612803199
Wed Oct 18 06:10:39 +0000 2023,1.71E+23,@Imam92Ahmad @Miduk17 Golput udah paling bener,0,1,0,0,in,1.42E+22,1.71E+23,Peterbolohooo,https://twitter.com/Peterbolohooo/status/1714524372441207063
Wed Oct 18 06:09:20 +0000 2023,1.71E+23,"@ernestprakasa Sama koh bingung, bisa gak? ada capres lain yg bisa dipilih, kalo sreg sama cawapresnya tapi tidak sreg capresnya kan jadi males, masak golput aja, andai memilihya bukan sepasang wkwkwk",0,0,0,0,in,1.20E+23,1.71E+23,ayliadavi,https://twitter.com/ayliadavi/status/1714524041615491463
Wed Oct 18 06:09:11 +0000 2023,1.71E+23,"@ernestprakasa Sama Koh, tadinya niat golput, hingga hari ini sudah ada pilihan heuheu",0,0,0,0,in,210333773,1.71E+23,positivmojo,https://twitter.com/positivmojo/status/1714524004294496353
Wed Oct 18 06:07:05 +0000 2023,1.71E+23,@AndiePeci selama presiden masih petugas partai dan calon blm ada yg sreg di hati..ya pilihanya tetap golput..saya sdh berpolitik dgn kehidupan saya cak.hehehh,0,0,0,0,in,466497217,1.71E+23,CakSusanto,https://twitter.com/CakSusanto/status/1714523473924813291
Wed Oct 18 06:04:58 +0000 2023,1.71E+23,"@ganjarpranowo Rak Ganjar Rak Wae, haha setuju mendingan golput klo gitu ya",0,0,0,0,in,1.71E+23,1.71E+23,ameliri54,https://twitter.com/ameliri54/status/1714522944729416026
Wed Oct 18 06:04:32 +0000 2023,1.71E+23,"@Okiegun @PartaiSocmed prabowo kamil pleasee😭🥲 sama gibran ga cocok bgt Indonesia 📉 :') anies terlalu baik mndg jd mentri, pak ganjar jg lah bawahnya mentri or mentri jg boleh intinya kek hbs bowo trs bawahnya anies baru ganjar gitu susunannya:') sumpah w jamin ntar byk golput kalau ga gitu",0,2,0,0,in,1.48E+23,1.71E+23,ccyxac,https://twitter.com/ccyxac/status/1714522834431861171
Wed Oct 18 06:04:13 +0000 2023,1.71E+23,@tirta_cipeng Berarti misal golput dari tahun segitu dan bakalan tetep golput kedepane lakyo hak e pribadi masing² to dok?,0,1,0,0,in,407787968,1.71E+23,yoghianggriawan,https://twitter.com/yoghianggriawan/status/1714522755851538553
Wed Oct 18 06:03:54 +0000 2023,1.71E+23,moso mesti golput..,0,0,0,0,in,1.64E+23,1.71E+23,09_siyaa,https://twitter.com/09_siyaa/status/1714522674213581115
Wed Oct 18 06:01:11 +0000 2023,1.71E+23,@ainunnajib Kenapa harus golput ?,0,1,0,0,in,1.04E+23,1.71E+23,rankmudo5,https://twitter.com/rankmudo5/status/1714521989124366820
Wed Oct 18 06:00:40 +0000 2023,1.71E+23,Semakin yakin untuk golput,0,0,0,0,in,9.78E+22,1.71E+23,dimasjimbo,https://twitter.com/dimasjimbo/status/1714521860950655263
Wed Oct 18 05:59:12 +0000 2023,1.71E+23,@solehsolihun Semakin kesini semakin meyakinkan untuk golput,0,0,0,0,in,276533314,1.71E+23,peterrehatta,https://twitter.com/peterrehatta/status/1714521490547482646
Wed Oct 18 05:58:20 +0000 2023,1.71E+23,"Tbh gw bakal golput sih. Tapi gak pernah berhenti ikut pelajarin politic dan analisis political campaign. Dan semakin ke sini, kayanya bakal menuju dua putaran nih.",0,0,0,0,in,9.56E+22,1.71E+23,starrskywalker,https://twitter.com/starrskywalker/status/1714521272091353291
Wed Oct 18 05:58:03 +0000 2023,1.71E+23,"@strike_bravo_b Not at all, golput masih salah satu opsi yang bisa dipilih.",0,0,0,0,in,1.71E+23,1.71E+23,IrdhiansyahSS,https://twitter.com/IrdhiansyahSS/status/1714521201362772156
Wed Oct 18 05:57:30 +0000 2023,1.71E+23,"@mazidrzkn Coblos semua biar adil, bukan golput kan itu hahaha",0,0,0,0,in,253244579,1.71E+23,fendipriyos,https://twitter.com/fendipriyos/status/1714521065094058226
Wed Oct 18 05:57:21 +0000 2023,1.71E+23,@haru_san21 Wkajskajekw syapp. Jangan golput ya kak✊️,0,1,0,0,in,1.20E+23,1.71E+23,gelph0bic,https://twitter.com/gelph0bic/status/1714521027148202157
Wed Oct 18 05:57:12 +0000 2023,1.71E+23,@ugieeeeee @ernestprakasa wkwkwkwk golput malah seneng tu org org partai,0,1,0,2,in,1.15E+23,1.71E+23,hadinudd,https://twitter.com/hadinudd/status/1714520987226751301
Wed Oct 18 05:57:06 +0000 2023,1.71E+23,@solehsolihun Semakin yakin buat golput.,0,0,0,0,in,208482039,1.71E+23,keebbbo18,https://twitter.com/keebbbo18/status/1714520964875341928
Wed Oct 18 05:56:43 +0000 2023,1.71E+23,@0nlyselow @whosagma Ujungnya golput saja 🙏,0,0,0,0,in,1.24E+23,1.71E+23,miljagulamahmad,https://twitter.com/miljagulamahmad/status/1714520866988671381
Wed Oct 18 05:56:13 +0000 2023,1.71E+23,Tambah yakin golput dgn berita yg lagi rame di timeline.. 😆,0,0,0,0,in,1871804928,1.71E+23,antoisme_,https://twitter.com/antoisme_/status/1714520740865995138
Wed Oct 18 05:55:58 +0000 2023,1.71E+23,"@fendipriyos Tp golput juga ga hasilin apa2, sam. Tinggal kita pilih yg less evil aja. 😁",0,1,0,0,in,169525602,1.71E+23,mazidrzkn,https://twitter.com/mazidrzkn/status/1714520677569773929
Wed Oct 18 05:55:00 +0000 2023,1.71E+23,@ganjarpranowo @mohmahfudmd Ga jadi golput dehhh 👍👍,0,0,0,0,in,1.68E+23,1.71E+23,USuwadi7842,https://twitter.com/USuwadi7842/status/1714520436300800215
Wed Oct 18 05:54:32 +0000 2023,1.71E+23,Bismillah  #GOLPUT,0,0,0,0,in,1.00E+23,1.71E+23,alfyaka23,https://twitter.com/alfyaka23/status/1714520315085427116
Wed Oct 18 05:53:22 +0000 2023,1.71E+23,@idextratime angkatan 2009 nyimak,0,1,0,0,in,64116405,1.71E+23,Duke_Pram,https://twitter.com/Duke_Pram/status/1714520025300939138
Wed Oct 18 05:52:32 +0000 2023,1.71E+23,"@PartaiSocmed Prabowo klo ama erik sih ogah banget dah, banyak masalah di bumn terkait utang2 vendor. Mau golput bole ga",0,0,1,1,in,1.08E+23,1.71E+23,Voldy_Izerka,https://twitter.com/Voldy_Izerka/status/1714519815401144751
Wed Oct 18 05:51:31 +0000 2023,1.71E+23,@kiki_daliyo @ganjarpranowo @mohmahfudmd kalau lihat ini masih mau golput? Ganjar Mahfud,0,0,0,0,in,1.70E+23,1.71E+23,SamSam2709,https://twitter.com/SamSam2709/status/1714519557153636745
Wed Oct 18 05:51:06 +0000 2023,1.71E+23,"Nek aku Golput, aku sik isok dadi koncomu ta..",0,0,0,0,in,758395765,1.71E+23,alfi_daud,https://twitter.com/alfi_daud/status/1714519454007414976
Wed Oct 18 05:50:44 +0000 2023,1.71E+23,"@solehsolihun intinya kalo golput, jangan kalian gak dateng ke tps sama sekali. kalo golput mending pake cara coblos semua calon  karena kita gatau, nanti surat suara yg masih polosan itu bakal diapa-apain atau engga (sangat mungkin ada oknum nakal dan nyoblosin ke 1 calon tertentu)",0,1,5,4,in,1.08E+23,1.71E+23,theluckiestboy,https://twitter.com/theluckiestboy/status/1714519361900483013
Wed Oct 18 05:50:19 +0000 2023,1.71E+23,"lebih baik pilih anis, daripada golput. HAHA https://t.co/eKvzAtHo3m",0,0,0,0,in,1.22E+22,1.71E+23,AkuUdahMupon,https://twitter.com/AkuUdahMupon/status/1714519255792877768
Wed Oct 18 05:49:25 +0000 2023,1.71E+23,"@solehsolihun Golput tapi tetep ke TPU, buat numpuk kertas suara trus coblos dari atas sampe bawah.. yg penting kertas suara rusak..",0,1,0,0,in,79695310,1.71E+23,gieyulia,https://twitter.com/gieyulia/status/1714519031028539747
Wed Oct 18 05:49:19 +0000 2023,1.71E+23,"Aneh liat kelakuan org2 yg udh milih utk golput tp msh ngomenin soal pilihan politik org laen.   Sama anehnya kek org Ateis tp msh ngurusin agama org lain.  Ada banyak hal laen utk diomongin tau, kek gmn caranya bikin tamiya kenceng tp stabil di belokan",0,0,0,0,in,51056322,1.71E+23,thisisandri,https://twitter.com/thisisandri/status/1714519002222129172
Wed Oct 18 05:47:57 +0000 2023,1.71E+23,@ernestprakasa Tahun ini aku fix golput🤭,0,0,0,0,in,1725620060,1.71E+23,Nattalulaa,https://twitter.com/Nattalulaa/status/1714518660017160324
Wed Oct 18 05:47:36 +0000 2023,1.71E+23,@ernestprakasa Mereka bukan Jokowi.. saya pilih Golput,0,0,0,1,in,1.46E+23,1.71E+23,luffyomoy,https://twitter.com/luffyomoy/status/1714518570389131443
Wed Oct 18 05:47:24 +0000 2023,1.71E+23,"@rofikabdul_6324 Selingan, hahaha   Jadi pengen tahu aja kawan-kawan disini pada nyoblos siapa atau malah golput 😆",0,1,0,0,in,1.19E+23,1.71E+23,GarisInter,https://twitter.com/GarisInter/status/1714518522263707857
Wed Oct 18 05:46:50 +0000 2023,1.71E+23,"@ernestprakasa Sepemikiran kita koh, kalo cawapres nya ga ada yg sesuai, ah udhlah golput we",0,0,0,0,in,1.24E+23,1.71E+23,aisitij_,https://twitter.com/aisitij_/status/1714518381318303839
Wed Oct 18 05:46:45 +0000 2023,1.71E+23,@yyayakk @trainveller Barokah saya golput 2 periode sejak pak sby.  😂,0,0,0,0,in,254343618,1.71E+23,icustiyo,https://twitter.com/icustiyo/status/1714518357352034407
